order_id,customer_id,service_type,order_created_at,promised_window_hours,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag,delivery_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,age,home_zone,customer_type,signup_date,loyalty_score,app_engagement_score,preferred_channel,account_status,hub_name,zone,hub_type,capacity_score,complaint_count,total_compensation,avg_resolution_days,incident_count,avg_resolved_hours,is_failed,has_complaint,has_incident,cost_per_km,high_risk_delivery
O00770,C0096,Retail,2024-07-20 08:12:00,2,South,West,Medium,68.11,App,0,DL00249,D139,V107,H06,2024-07-20 09:45:00,2024-07-20 17:43:30.442864,Delayed,15.28,0.0,1.0,3.02,15.91,73,West,Consumer,2024-07-18 07:52:00,31.8,58.2,,Active,Airport Hub,Airport,Dispatch,71.0,0.0,0.0,,0.0,,0,0,0,1.0412303664921467,0
O00771,C0208,Passenger,2025-07-27 22:53:00,6,East,West,High,32.94,App,0,DL00815,D134,V119,H03,2025-07-27 23:16:00,2025-07-28 07:38:20.534602,Delayed,13.86,0.0,0.0,2.94,18.01,48,Central,Enterprise,2025-02-06 16:19:00,74.5,67.0,Phone,Dormant,East Dock,East,Warehouse,74.0,1.0,12.97,10.0,0.0,,0,1,0,1.2994227994227996,1
O00772,C0103,Parcel,2024-10-30 23:50:00,24,East,North,High,152.15,App,0,,,,,,,,,,,,,20,Airport,Consumer,2024-12-18 14:51:00,71.4,74.2,Web,Active,,,,,0.0,0.0,,0.0,,0,0,0,,0
O00773,C0172,Parcel,2024-01-24 23:46:00,4,North,South,Medium,114.02,App,0,,,,,,,,,,,,,28,North,Consumer,2025-04-14 14:45:00,75.4,67.4,,Active,,,,,1.0,37.06,12.0,0.0,,0,1,0,,1
O00774,C0639,Parcel,2025-09-19 23:01:00,12,Ctr,North,High,34.69,Web,1,,,,,,,,,,,,,22,East,Consumer,2024-04-24 01:02:00,54.4,62.5,App,Active,,,,,1.0,20.06,1.0,0.0,,0,1,0,,1
O00775,C0068,Business,2024-03-05 11:13:00,12,Riverside,Central,High,94.46,App,0,DL00934,D071,V080,H02,2024-03-05 11:50:00,2024-03-05 23:29:10.318105,OnTime,20.86,0.0,0.0,4.35,10.59,46,Riverside,Consumer,2025-02-12 12:06:00,61.4,66.9,App,Active,South Link,South,Dispatch,78.0,0.0,0.0,,0.0,,0,0,0,0.5076701821668265,0
O00776,C0571,Parcel,2025-03-03 00:53:00,4,Riverside,East,Low,108.49,Phone,0,DL00354,D014,V034,H04,2025-03-03 01:09:00,2025-03-03 05:31:01.221882,OnTime,10.43,0.0,0.0,4.54,9.64,33,South,Consumer,2024-11-07 03:33:00,44.1,36.5,Phone,Active,West Gate,West,Dispatch,69.0,1.0,5.67,6.0,0.0,,0,1,0,0.9242569511025888,1
O00777,C0226,Retail,2025-10-18 23:47:00,6,East,Riverside,High,14.64,App,0,DL00482,D141,V118,H02,2025-10-19 00:12:00,2025-10-19 22:22:41.203962,Failed,11.35,1.0,1.0,2.32,18.23,74,West,Consumer,2024-12-09 12:05:00,47.2,48.0,Web,Active,South Link,South,Dispatch,78.0,0.0,0.0,,0.0,,1,0,0,1.6061674008810574,1
O00778,C0514,Parcel,2025-10-07 17:16:00,4,North,Ctr,Low,84.4,App,0,DL00547,D014,V090,H05,2025-10-07 19:49:00,2025-10-07 21:46:03.475662,OnTime,11.03,0.0,0.0,4.93,14.38,22,Riverside,Consumer,2024-11-09 20:26:00,65.9,76.4,App,Active,Central Core,Central,Control,88.0,0.0,0.0,,1.0,22.7,0,0,1,1.303717135086129,1
O00779,C0397,Retail,2025-07-25 11:40:00,24,Riverside,Ctr,Critical,69.68,App,0,DL00430,D025,V065,H01,2025-07-25 14:03:00,2025-07-26 11:55:38.678980,OnTime,12.92,0.0,0.0,5.0,11.78,33,West,Consumer,2024-01-03 02:17:00,51.3,34.6,Web,Suspended,North Exchange,North,Dispatch,82.0,0.0,0.0,,0.0,,0,0,0,0.9117647058823529,0
O00780,C0490,Parcel,2024-06-16 18:40:00,1,West,North,Medium,80.48,Web,0,DL00030,D034,V068,H03,2024-06-16 18:57:00,2024-06-16 19:22:12.494298,OnTime,7.71,1.0,0.0,4.1,16.42,78,Central,Consumer,2025-08-09 19:59:00,44.0,48.3,Web,Active,East Dock,East,Warehouse,74.0,0.0,0.0,,0.0,,0,0,0,2.12970168612192,0
O00781,C0049,Retail,2024-11-19 11:19:00,12,North,Ctr,High,75.82,Web,0,DL00557,D055,V027,H08,2024-11-19 14:07:00,2024-11-20 00:38:27.684151,OnTime,17.54,2.0,0.0,5.0,13.31,31,South,Consumer,2024-09-10 12:25:00,58.6,63.0,Phone,Active,Midtown Relay,Central,Charging,63.0,0.0,0.0,,1.0,12.8,0,0,1,0.7588369441277082,1
O00782,C0610,Passenger,2024-04-17 01:47:00,2,South,South,Medium,37.19,Web,0,DL00419,D043,V109,H06,2024-04-17 03:24:00,2024-04-17 05:51:51.721133,OnTime,12.37,0.0,0.0,5.0,12.37,55,South,Consumer,2025-12-03 16:16:00,65.3,73.5,App,Active,Airport Hub,Airport,Dispatch,71.0,1.0,21.82,12.0,0.0,,0,1,0,1.0,1
O00783,C0507,Parcel,2024-06-28 22:22:00,4,North,East,Critical,46.36,App,1,DL00309,D164,V089,H02,2024-06-28 23:56:00,2024-06-29 03:09:24.133659,OnTime,10.02,0.0,0.0,3.2,6.99,32,North,Consumer,2025-01-02 03:09:00,58.1,72.4,App,Active,South Link,South,Dispatch,78.0,0.0,0.0,,1.0,2.8,0,0,1,0.6976047904191617,1
O00784,C0308,Passenger,2025-03-07 00:51:00,12,East,South,Low,21.26,Phone,1,DL00084,D063,V117,H05,2025-03-07 03:24:00,2025-03-08 07:43:35.335286,Failed,6.83,0.0,0.0,3.63,9.07,50,Riverside,Consumer,2025-07-21 17:13:00,74.1,87.0,Web,Active,Central Core,Central,Control,88.0,0.0,0.0,,0.0,,1,0,0,1.32796486090776,1
O00785,C0378,Passenger,2025-12-31 14:49:00,4,East,Central,High,98.07,Phone,0,DL00051,D150,V055,H07,2025-12-31 17:27:00,2025-12-31 18:05:52.415764,OnTime,8.02,0.0,0.0,4.31,14.59,38,Riverside,Consumer,2024-07-17 07:29:00,26.2,77.3,App,Active,Riverside Hub,Riverside,Warehouse,66.0,0.0,0.0,,0.0,,0,0,0,1.819201995012469,0
O00786,C0473,Medical,2024-04-14 10:06:00,6,Riverside,West,Medium,69.28,API,0,,,,,,,,,,,,,72,Airport,Consumer,2025-07-17 04:40:00,39.8,78.2,Web,Active,,,,,0.0,0.0,,0.0,,0,0,0,,0
O00787,C0483,Parcel,2024-06-06 11:49:00,6,North,Riverside,Low,192.62,Web,0,,,,,,,,,,,,,24,South,Enterprise,2024-07-27 00:27:00,59.7,52.6,App,Active,,,,,0.0,0.0,,0.0,,0,0,0,,0
O00788,C0444,Medical,2025-04-27 15:05:00,4,Airport,North,Medium,116.09,Phone,0,,,,,,,,,,,,,67,Ctr,Consumer,2024-09-10 05:15:00,80.5,70.1,Web,Active,,,,,0.0,0.0,,0.0,,0,0,0,,0
O00789,C0201,Business,2024-12-11 10:30:00,6,Central,Riverside,High,163.0,App,1,DL00149,D024,V099,H08,2024-12-11 13:03:00,2024-12-11 17:56:25.028097,OnTime,5.74,2.0,0.0,3.83,3.72,49,Ctr,Consumer,2024-01-19 08:02:00,69.2,59.8,App,Active,Midtown Relay,Central,Charging,63.0,1.0,18.79,6.0,0.0,,0,1,0,0.6480836236933798,1
O00790,C0028,Retail,2024-05-11 03:33:00,2,Airport,West,High,283.08,Web,0,,,,,,,,,,,,,22,Ctr,Consumer,2024-11-03 16:31:00,78.5,79.6,App,Active,,,,,0.0,0.0,,0.0,,0,0,0,,0
O00791,C0632,Passenger,2025-07-30 08:32:00,4,East,Airport,Medium,107.8,App,0,,,,,,,,,,,,,27,Ctr,Consumer,2025-10-20 20:02:00,69.8,75.5,App,Active,,,,,0.0,0.0,,0.0,,0,0,0,,0
O00792,C0173,Retail,2025-02-02 06:22:00,4,Riverside,South,Medium,156.57,App,0,DL00591,D087,V057,H01,2025-02-02 07:06:00,2025-02-02 11:27:14.267375,OnTime,11.26,1.0,0.0,3.22,8.22,76,Riverside,Consumer,2024-01-19 12:21:00,78.5,49.1,App,Suspended,North Exchange,North,Dispatch,82.0,1.0,0.0,12.0,0.0,,0,1,0,0.7300177619893429,1
O00793,C0259,Business,2024-09-14 21:01:00,12,Central,South,Medium,70.51,Phone,0,,,,,,,,,,,,,43,Central,Consumer,2024-07-29 07:47:00,78.3,42.2,App,Dormant,,,,,0.0,0.0,,0.0,,0,0,0,,0
O00794,C0415,Retail,2024-07-16 22:17:00,12,Central,Airport,Low,154.5,App,0,DL00097,D170,V109,H07,2024-07-16 22:51:00,2024-07-18 01:52:17.414330,Failed,10.54,1.0,0.0,3.58,3.56,45,South,Consumer,2025-12-07 10:59:00,52.4,36.9,App,Active,Riverside Hub,Riverside,Warehouse,66.0,0.0,0.0,,1.0,26.8,1,0,1,0.3377609108159393,1
O00795,C0142,Retail,2025-06-15 13:49:00,2,Riverside,Central,Medium,42.52,App,0,,,,,,,,,,,,,29,South,Consumer,2024-11-29 21:33:00,47.0,61.7,App,Active,,,,,3.0,59.14,10.333333333333334,0.0,,0,1,0,,1
O00796,C0385,Business,2025-01-28 05:51:00,6,Ctr,North,High,209.05,API,0,DL00071,D093,V080,H02,2025-01-28 06:57:00,2025-01-28 22:41:11.982767,Delayed,20.37,1.0,0.0,3.57,18.14,25,East,Consumer,2024-08-06 00:38:00,66.2,44.4,App,Dormant,South Link,South,Dispatch,78.0,0.0,0.0,,0.0,,0,0,0,0.8905252822778595,0
O00797,C0231,Passenger,2025-03-23 04:08:00,4,Riverside,Riverside,Medium,47.39,App,1,DL00311,D086,V077,H05,2025-03-23 04:36:00,2025-03-23 08:18:19.597633,OnTime,8.21,2.0,0.0,5.0,10.01,28,Central,SME,2025-02-13 18:02:00,69.4,18.9,App,Active,Central Core,Central,Control,88.0,1.0,24.39,14.0,0.0,,0,1,0,1.2192448233861144,1
O00798,C0547,Retail,2024-01-14 03:13:00,4,South,North,Low,55.01,App,0,DL00186,D006,V081,H06,2024-01-14 04:23:00,2024-01-14 07:07:14.801241,OnTime,14.26,1.0,0.0,4.91,4.79,55,Riverside,SME,2024-12-01 12:10:00,34.3,33.0,Web,Active,Airport Hub,Airport,Dispatch,71.0,0.0,0.0,,1.0,4.8,0,0,1,0.3359046283309958,1
O00799,C0289,Passenger,2025-08-22 17:24:00,24,East,South,High,260.0,Web,0,DL00248,D099,V047,H02,2025-08-22 18:02:00,2025-08-23 17:33:16.669312,OnTime,7.06,1.0,0.0,5.0,13.65,19,North,SME,2024-06-11 00:31:00,75.8,77.3,App,Active,South Link,South,Dispatch,78.0,0.0,0.0,,1.0,12.5,0,0,1,1.9334277620396603,1
O00800,C0032,Medical,2024-01-29 00:52:00,6,South,North,Medium,102.47,Phone,0,DL00768,D086,V043,H04,2024-01-29 02:36:00,2024-01-29 18:44:35.264297,Delayed,14.84,0.0,0.0,1.74,20.01,69,West,Consumer,2024-06-17 10:09:00,85.0,40.5,Phone,Dormant,West Gate,West,Dispatch,69.0,0.0,0.0,,1.0,4.9,0,0,1,1.3483827493261458,1
O00801,C0138,Retail,2024-03-29 14:49:00,6,South,North,Medium,111.28,App,0,DL00281,D123,V046,H02,2024-03-29 16:47:00,2024-03-29 19:57:12.212231,OnTime,24.03,1.0,0.0,4.79,22.2,74,South,Consumer,2024-07-06 19:00:00,93.2,90.8,Web,Active,South Link,South,Dispatch,78.0,2.0,29.43,6.0,0.0,,0,1,0,0.9238451935081148,1
O00802,C0187,Passenger,2024-02-14 06:56:00,24,West,West,Medium,32.72,Phone,0,DL00264,D073,V067,H08,2024-02-14 07:30:00,2024-02-15 08:17:05.653632,OnTime,11.61,0.0,0.0,4.33,11.38,47,East,SME,2025-10-11 02:51:00,,59.3,Web,Active,Midtown Relay,Central,Charging,63.0,0.0,0.0,,0.0,,0,0,0,0.9801894918173989,0
O00803,C0509,Retail,2025-08-09 17:58:00,6,East,Airport,High,60.3,App,0,DL00493,D017,V070,H03,2025-08-09 20:37:00,2025-08-09 23:43:05.330497,OnTime,4.68,0.0,0.0,4.83,11.06,77,West,Consumer,2024-07-16 01:56:00,,68.5,Web,Dormant,East Dock,East,Warehouse,74.0,0.0,0.0,,1.0,24.3,0,0,1,2.3632478632478633,1
O00804,C0383,Parcel,2024-03-13 10:21:00,24,Central,Riverside,Medium,278.77,Phone,0,DL00843,D138,V012,H05,2024-03-13 10:34:00,2024-03-14 09:16:16.175948,OnTime,17.19,1.0,0.0,4.66,12.85,70,West,Consumer,2025-11-12 01:38:00,59.6,84.0,App,Active,Central Core,Central,Control,88.0,0.0,0.0,,0.0,,0,0,0,0.7475276323443862,0
O00805,C0426,Passenger,2025-10-01 17:56:00,6,North,Central,Low,180.16,App,0,DL00329,D100,V047,H08,2025-10-01 20:47:00,2025-10-01 23:37:09.410468,OnTime,1.62,0.0,0.0,4.03,11.74,25,Riverside,SME,2025-01-05 19:05:00,49.0,47.1,App,Dormant,Midtown Relay,Central,Charging,63.0,0.0,0.0,,1.0,3.2,0,0,1,7.246913580246913,1
O00806,C0622,Business,2025-04-17 15:49:00,12,North,Central,Medium,100.44,App,1,DL00911,D004,V119,H01,2025-04-17 16:52:00,2025-04-18 01:40:49.580737,OnTime,13.69,0.0,0.0,4.33,14.98,22,Riverside,Consumer,2024-01-28 13:46:00,54.2,26.8,Phone,Dormant,North Exchange,North,Dispatch,82.0,0.0,0.0,,1.0,0.6,0,0,1,1.0942293644996348,1
O00807,C0162,Parcel,2025-10-16 06:00:00,4,South,Riverside,Medium,155.63,App,1,DL00213,D025,V073,H02,2025-10-16 07:59:00,2025-10-16 10:10:20.184358,OnTime,8.57,0.0,0.0,4.33,10.42,61,Airport,Enterprise,2025-11-07 11:09:00,63.7,76.9,Web,Suspended,South Link,South,Dispatch,78.0,0.0,0.0,,1.0,14.9,0,0,1,1.2158693115519252,1
O00808,C0598,Passenger,2024-09-06 06:57:00,4,Riverside,West,High,79.62,App,0,DL00183,D049,V065,H05,2024-09-06 07:26:00,2024-09-06 12:08:53.674289,OnTime,15.14,0.0,0.0,4.23,13.23,28,North,Consumer,2025-10-02 01:56:00,66.7,68.2,App,Active,Central Core,Central,Control,88.0,0.0,0.0,,0.0,,0,0,0,0.8738441215323646,0
O00809,C0595,Retail,2024-12-29 12:56:00,2,Riverside,South,Medium,84.04,,0,,,,,,,,,,,,,72,Central,Consumer,2025-10-18 13:52:00,48.3,26.0,Phone,Active,,,,,0.0,0.0,,0.0,,0,0,0,,0
O00810,C0408,Parcel,2024-04-16 03:37:00,12,North,South,High,129.12,App,0,DL00761,D134,V088,H04,2024-04-16 04:12:00,2024-04-16 15:34:08.978231,OnTime,1.2,1.0,0.0,3.48,3.76,44,Airport,Consumer,2025-10-02 12:02:00,52.2,51.0,Web,Active,West Gate,West,Dispatch,69.0,1.0,18.44,13.0,0.0,,0,1,0,3.1333333333333333,1
O00811,C0267,Retail,2024-05-09 06:28:00,6,North,Riverside,Medium,104.5,App,1,DL00292,D149,V103,H01,2024-05-09 08:13:00,2024-05-09 11:59:25.379839,OnTime,15.21,1.0,0.0,4.41,18.9,31,Riverside,Consumer,2025-12-10 09:39:00,49.0,55.7,Web,Active,North Exchange,North,Dispatch,82.0,0.0,0.0,,0.0,,0,0,0,1.242603550295858,0
O00812,C0219,Parcel,2025-04-12 18:37:00,24,West,Airport,Medium,55.92,App,0,DL00447,D070,V043,H01,2025-04-12 19:06:00,2025-04-13 16:08:07.919948,OnTime,9.36,1.0,0.0,4.55,9.47,29,Ctr,Consumer,2025-12-10 09:02:00,74.6,85.7,Web,Active,North Exchange,North,Dispatch,82.0,0.0,0.0,,1.0,1.6,0,0,1,1.011752136752137,1
O00813,C0642,Parcel,2025-10-13 21:45:00,4,North,North,Medium,75.79,App,0,DL00303,D143,V005,H06,2025-10-14 00:12:00,2025-10-14 05:00:10.581519,OnTime,10.29,1.0,0.0,5.0,18.54,59,North,SME,2025-05-03 03:08:00,51.2,65.0,Web,Active,Airport Hub,Airport,Dispatch,71.0,0.0,0.0,,0.0,,0,0,0,1.8017492711370262,0
O00814,C0464,Passenger,2025-03-26 02:36:00,12,East,Riverside,Medium,27.9,Phone,0,DL00426,D150,V053,H05,2025-03-26 04:54:00,2025-03-26 14:37:28.110426,OnTime,12.88,1.0,0.0,4.57,19.14,71,Airport,Enterprise,2024-07-27 08:02:00,28.8,49.2,Phone,Dormant,Central Core,Central,Control,88.0,1.0,23.99,11.0,0.0,,0,1,0,1.486024844720497,1
O00815,C0347,Parcel,2024-02-25 15:10:00,24,Airport,Airport,High,216.89,App,1,DL00076,D120,V004,H01,2024-02-25 17:02:00,2024-02-26 17:44:41.639612,OnTime,27.51,3.0,0.0,5.0,15.16,18,Riverside,Enterprise,2024-06-07 04:33:00,54.9,40.4,Web,Dormant,North Exchange,North,Dispatch,82.0,0.0,0.0,,0.0,,0,0,0,0.5510723373318793,0
O00816,C0113,Passenger,2025-02-13 20:43:00,12,East,Ctr,Low,62.91,Web,0,DL00534,D166,V069,H08,2025-02-13 20:53:00,2025-02-14 10:48:17.655941,OnTime,9.47,0.0,0.0,3.81,6.56,38,West,Consumer,2024-07-23 15:56:00,52.4,60.2,Web,Active,Midtown Relay,Central,Charging,63.0,0.0,0.0,,0.0,,0,0,0,0.6927138331573389,0
O00817,C0391,Retail,2025-12-31 07:45:00,2,North,South,Low,208.48,Phone,0,DL00148,D087,V120,H05,2025-12-31 09:02:00,2025-12-31 11:10:07.314150,OnTime,16.75,1.0,0.0,4.04,15.84,64,West,Consumer,2024-06-18 10:12:00,84.1,81.3,App,Active,Central Core,Central,Control,88.0,1.0,13.55,13.0,1.0,,0,1,1,0.9456716417910448,1
O00818,C0561,Business,2025-10-27 15:44:00,1,Riverside,North,Medium,82.82,Web,1,DL00864,D135,V076,H06,2025-10-27 16:02:00,2025-10-27 17:01:23.863641,OnTime,11.68,0.0,0.0,3.14,18.27,65,East,Consumer,2025-10-16 18:59:00,70.9,54.3,App,Active,Airport Hub,Airport,Dispatch,71.0,0.0,0.0,,1.0,11.9,0,0,1,1.5642123287671232,1
O00819,C0098,Retail,2025-04-28 19:09:00,4,Airport,West,Low,93.02,App,0,DL00055,D069,V018,H04,2025-04-28 21:37:00,2025-04-29 04:45:04.624638,Delayed,35.07,5.0,1.0,2.78,22.2,54,Central,Consumer,2024-08-20 06:33:00,56.5,70.7,App,Dormant,West Gate,West,Dispatch,69.0,0.0,0.0,,0.0,,0,0,0,0.6330196749358425,0
O00820,C0121,Passenger,2024-05-01 15:38:00,6,Riverside,North,Low,231.32,App,0,DL00465,D080,V074,H08,2024-05-01 18:26:00,2024-05-01 22:52:34.351693,OnTime,11.27,0.0,0.0,4.84,13.89,25,South,Consumer,2025-09-18 19:30:00,90.9,59.0,Phone,Active,Midtown Relay,Central,Charging,63.0,0.0,0.0,,0.0,,0,0,0,1.2324755989352263,0
O00821,C0266,Parcel,2025-01-25 02:44:00,6,Central,South,Medium,78.86,Phone,0,DL00199,D086,V088,H05,2025-01-25 03:15:00,2025-01-25 08:28:34.398516,OnTime,24.31,1.0,0.0,4.36,18.49,47,East,Consumer,2024-09-17 20:47:00,59.0,51.2,App,Active,Central Core,Central,Control,88.0,0.0,0.0,,0.0,,0,0,0,0.7605923488276429,0
O00822,C0186,Parcel,2024-09-01 07:00:00,1,West,South,Medium,55.85,Phone,0,DL00529,D088,V114,H06,2024-09-01 09:19:00,2024-09-01 21:28:05.123766,Failed,1.2,0.0,0.0,2.64,7.53,56,East,Consumer,2024-03-15 08:01:00,57.5,57.8,Phone,Dormant,Airport Hub,Airport,Dispatch,71.0,0.0,0.0,,1.0,8.1,1,0,1,6.275,1
O00823,C0264,Passenger,2025-02-05 18:50:00,12,East,North,Medium,122.9,App,0,DL00226,D119,V030,H06,2025-02-05 21:33:00,2025-02-06 09:56:15.951005,Delayed,9.28,0.0,0.0,2.17,10.29,51,Central,Consumer,2025-10-20 06:04:00,79.2,32.0,App,Active,Airport Hub,Airport,Dispatch,71.0,0.0,0.0,,0.0,,0,0,0,1.1088362068965516,0
O00824,C0074,Retail,2024-08-17 20:47:00,12,South,East,Medium,271.33,Web,0,DL00564,D077,V120,H03,2024-08-17 23:23:00,2024-08-18 08:25:18.768409,OnTime,18.23,0.0,0.0,4.18,10.05,40,West,SME,2025-08-03 04:34:00,41.6,30.2,App,Active,East Dock,East,Warehouse,74.0,1.0,10.32,5.0,0.0,,0,1,0,0.5512890839275919,1
O00825,C0010,Business,2025-10-25 01:15:00,4,South,West,Medium,58.21,Phone,0,,,,,,,,,,,,,23,West,Consumer,2025-10-07 20:37:00,87.2,48.6,Phone,Active,,,,,0.0,0.0,,0.0,,0,0,0,,0
O00826,C0055,Parcel,2024-04-06 06:51:00,4,Airport,Ctr,Medium,118.93,App,0,DL00528,D033,V008,H03,2024-04-06 07:05:00,2024-04-06 12:23:18.106390,OnTime,24.17,2.0,0.0,4.66,20.91,34,East,Enterprise,2025-11-30 12:14:00,80.3,50.5,App,Suspended,East Dock,East,Warehouse,74.0,0.0,0.0,,0.0,,0,0,0,0.8651220521307406,0
O00827,C0152,Medical,2024-01-01 01:29:00,24,East,South,Medium,19.26,Web,0,DL00027,D057,V054,H02,2024-01-01 03:20:00,2024-01-02 00:13:30.937528,OnTime,13.27,0.0,0.0,4.15,9.05,61,West,Consumer,2025-06-30 15:32:00,66.2,63.3,App,Dormant,South Link,South,Dispatch,78.0,0.0,0.0,,1.0,15.4,0,0,1,0.6819894498869632,1
O00828,C0025,Passenger,2024-02-19 12:15:00,24,West,West,Low,61.71,App,0,DL00068,D104,V046,H08,2024-02-19 15:15:00,2024-02-21 03:47:37.311854,Failed,19.75,1.0,0.0,3.73,16.14,23,Riverside,Consumer,2025-04-09 11:19:00,55.5,52.8,App,Active,Midtown Relay,Central,Charging,63.0,0.0,0.0,,1.0,18.1,1,0,1,0.8172151898734178,1
O00829,C0032,Passenger,2024-08-12 21:02:00,4,South,West,High,32.2,Phone,1,,,,,,,,,,,,,69,West,Consumer,2024-06-17 10:09:00,85.0,40.5,Phone,Dormant,,,,,0.0,0.0,,0.0,,0,0,0,,0
O00830,C0347,Passenger,2025-07-23 20:36:00,2,South,South,High,71.2,Phone,0,DL00031,D037,V061,H01,2025-07-23 23:32:00,2025-07-23 23:21:38.152021,OnTime,12.06,0.0,0.0,4.1,14.98,18,Riverside,Enterprise,2024-06-07 04:33:00,54.9,40.4,Web,Dormant,North Exchange,North,Dispatch,82.0,0.0,0.0,,0.0,,0,0,0,1.24212271973466,0
O00831,C0560,Business,2025-02-27 08:02:00,4,Riverside,Central,Medium,130.28,App,0,DL00459,D005,V084,H01,2025-02-27 09:04:00,2025-02-27 19:44:33.695510,Failed,9.02,2.0,0.0,2.73,7.17,29,North,SME,2025-06-12 08:19:00,59.0,56.2,Web,Active,North Exchange,North,Dispatch,82.0,1.0,35.62,11.0,0.0,,1,1,0,0.79490022172949,1
O00832,C0436,Parcel,2024-06-06 14:01:00,6,Central,Airport,Low,99.75,App,1,DL00392,D063,V021,H04,2024-06-06 15:50:00,2024-06-07 05:31:03.475456,Delayed,4.77,1.0,1.0,1.15,12.67,20,Riverside,SME,2024-08-27 04:26:00,42.5,57.0,App,Active,West Gate,West,Dispatch,69.0,1.0,16.98,2.0,0.0,,0,1,0,2.656184486373166,1
O00833,C0431,Parcel,2025-05-05 03:48:00,2,Central,Riverside,Medium,141.48,App,0,DL00505,D170,V017,H08,2025-05-05 04:31:00,2025-05-05 20:10:37.600890,Failed,12.0,3.0,1.0,2.71,12.22,76,West,SME,2024-11-29 05:27:00,43.1,38.1,Web,Dormant,Midtown Relay,Central,Charging,63.0,0.0,0.0,,0.0,,1,0,0,1.0183333333333333,1
O00834,C0526,Parcel,2025-12-28 03:11:00,1,East,Airport,Low,265.72,Web,0,,,,,,,,,,,,,70,West,Consumer,2025-06-06 21:02:00,76.9,51.6,Partner API,Active,,,,,0.0,0.0,,0.0,,0,0,0,,0
O00835,C0317,Passenger,2024-05-26 16:10:00,6,South,Airport,Medium,51.0,App,0,DL00099,D127,V093,H01,2024-05-26 18:57:00,2024-05-26 21:53:38.872935,OnTime,5.6,2.0,0.0,4.75,13.26,19,South,Consumer,2025-11-02 07:19:00,65.2,86.0,App,Dormant,North Exchange,North,Dispatch,82.0,0.0,0.0,,0.0,,0,0,0,2.367857142857143,0
O00836,C0186,Passenger,2025-09-22 16:20:00,6,South,North,Low,45.9,App,1,DL00010,D058,V057,H08,2025-09-22 19:09:00,2025-09-23 01:15:29.151459,Failed,9.85,1.0,0.0,3.2,9.31,56,East,Consumer,2024-03-15 08:01:00,57.5,57.8,Phone,Dormant,Midtown Relay,Central,Charging,63.0,1.0,60.3,14.0,0.0,,1,1,0,0.9451776649746194,1
O00837,C0578,Parcel,2024-04-18 16:50:00,24,East,West,Low,35.47,App,0,DL00763,D110,V059,H02,2024-04-18 19:06:00,2024-04-20 06:31:48.519667,Failed,16.1,0.0,1.0,3.96,13.38,63,Ctr,SME,2024-06-01 14:06:00,74.1,46.0,App,Active,South Link,South,Dispatch,78.0,1.0,11.75,1.0,0.0,,1,1,0,0.831055900621118,1
O00838,C0549,Passenger,2025-01-25 00:04:00,6,Ctr,Central,Low,48.73,Web,0,DL00621,D044,V110,H07,2025-01-25 00:38:00,2025-01-25 03:06:47.098821,OnTime,7.52,1.0,0.0,5.0,14.56,54,Airport,Consumer,2025-06-27 01:40:00,42.2,72.5,App,Active,Riverside Hub,Riverside,Warehouse,66.0,2.0,39.08,6.0,0.0,,0,1,0,1.9361702127659577,1
O00839,C0046,Parcel,2024-01-31 17:41:00,6,Riverside,West,Low,229.63,App,0,DL00555,D129,V013,H01,2024-01-31 20:31:00,2024-01-31 23:49:48.719703,OnTime,6.51,2.0,0.0,3.97,11.19,72,Ctr,SME,2024-06-21 19:07:00,84.8,38.5,App,Active,North Exchange,North,Dispatch,82.0,1.0,14.06,2.0,0.0,,0,1,0,1.7188940092165899,1
O00840,C0358,Passenger,2024-03-28 16:35:00,6,South,East,Medium,142.01,Web,0,DL00640,D119,V093,H08,2024-03-28 19:02:00,2024-03-28 22:58:27.534852,OnTime,11.78,2.0,0.0,5.0,10.44,22,South,Consumer,2024-11-03 16:37:00,38.7,69.7,Web,Active,Midtown Relay,Central,Charging,63.0,1.0,14.02,11.0,0.0,,0,1,0,0.8862478777589134,1
O00841,C0132,Business,2025-09-26 19:38:00,6,Airport,South,Medium,21.71,App,0,DL00374,D090,V061,H01,2025-09-26 21:47:00,2025-09-27 05:08:21.607477,OnTime,23.47,5.0,0.0,3.73,14.32,56,Riverside,Consumer,2024-05-14 01:58:00,61.2,68.4,App,Active,North Exchange,North,Dispatch,82.0,0.0,0.0,,0.0,,0,0,0,0.610140605027695,0
O00842,C0588,Retail,2025-07-04 02:45:00,12,Central,East,Low,153.82,Web,0,DL00067,D152,V023,H01,2025-07-04 04:43:00,2025-07-04 14:29:14.573095,OnTime,12.34,1.0,0.0,4.61,11.04,47,Riverside,SME,2025-06-28 00:25:00,34.8,62.6,Web,Active,North Exchange,North,Dispatch,82.0,0.0,0.0,,0.0,,0,0,0,0.8946515397082657,0
O00843,C0095,Medical,2024-02-25 21:34:00,12,North,Riverside,Critical,84.18,Phone,1,,,,,,,,,,,,,23,South,SME,2024-08-16 19:51:00,50.8,61.7,App,Suspended,,,,,1.0,14.27,6.0,0.0,,0,1,0,,1
